,Customer,clust,State,Response,Coverage,Education,Effective To Date,EmploymentStatus,Gender,Location Code,Marital Status,Policy Type,Policy,Renew Offer Type,Sales Channel,Vehicle Class,Vehicle Size,Customer Lifetime Value,Income,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Total Claim Amount
480,LZ34046,3,3,1,0,0,20,1,1,0,1,1,3,2,0,0,1,0.2664542842095132,0.7637251077704764,0.02109704641350211,0.7142857142857143,0.030303030303030304,0.0,0.125,0.029850803960441093
481,ZH19885,2,4,1,0,3,29,1,0,0,2,1,5,1,0,0,1,0.007572199106807948,0.43868334983646895,0.016877637130801686,0.42857142857142855,0.5858585858585859,0.0,0.0,0.053929595807061255
482,YE88490,0,0,1,0,1,40,1,0,1,1,1,4,0,0,0,1,0.042772974377693826,0.5536051849851472,0.02531645569620253,0.0,0.13131313131313133,0.0,1.0,0.1111252543723962
483,YC80498,1,1,1,0,1,8,2,0,1,2,1,3,0,3,5,1,0.03527736573095828,0.12966463628089336,0.016877637130801686,0.05714285714285714,0.37373737373737376,0.0,0.375,0.1253570355687693
484,AI85843,0,0,0,1,4,51,1,0,2,1,1,5,0,1,0,1,0.059668432362060334,0.33294325921925166,0.10548523206751055,0.02857142857142857,0.2727272727272727,0.4,1.0,0.07664928954987547
485,XD66024,3,0,0,1,1,16,4,0,1,2,1,5,2,2,0,1,0.04959025354362125,0.0,0.0970464135021097,0.8857142857142857,0.25252525252525254,0.0,0.25,0.33875645378184926
486,FY51713,0,0,0,1,0,53,1,0,1,1,1,3,0,1,0,2,0.02054288087398345,0.5617867394805013,0.11392405063291139,0.37142857142857144,0.20202020202020202,0.0,0.0,0.2124255156896932
487,PH26378,3,1,0,1,1,20,4,1,1,2,1,5,0,0,0,1,0.050621217608605315,0.0,0.1308016877637131,0.08571428571428572,0.2828282828282828,0.0,0.375,0.22892111663933673
488,WQ18638,0,3,0,0,3,41,1,1,1,1,1,5,1,0,5,2,0.04333746903122128,0.23109390784249007,0.03375527426160337,0.42857142857142855,0.21212121212121213,0.0,0.25,0.1144434476756903
489,KY14688,0,3,0,0,4,45,1,0,0,1,1,3,2,1,0,0,0.010221453708643543,0.36224882727718266,0.029535864978902954,0.17142857142857143,0.8383838383838383,0.0,0.0,0.050171484039809415
490,TC97762,0,1,0,0,3,43,1,0,1,1,0,2,2,1,0,1,0.03788251500500335,0.5228493413748613,0.004219409282700422,0.17142857142857143,0.8888888888888888,0.0,0.5,0.1293202849589335
491,QC87108,1,3,0,0,1,7,1,0,1,2,1,5,2,3,0,0,0.08438512485895451,0.4967443814324722,0.05485232067510549,0.14285714285714285,0.5151515151515151,0.0,0.125,0.12273893093392554
492,CX12134,3,2,0,2,3,20,1,1,1,2,1,4,1,0,5,1,0.02852364946503089,0.3247717066242586,0.20675105485232068,0.0,0.8787878787878788,0.0,0.0,0.18246641039321934
493,SM73248,1,0,0,1,3,10,4,1,1,2,0,0,0,0,5,1,0.11838153410688453,0.0,0.10548523206751055,0.34285714285714286,0.898989898989899,0.2,0.125,0.2139892467745133
494,CK19789,2,1,0,0,4,29,1,0,0,1,1,5,3,1,0,1,0.048990581370835215,0.6278492913653594,0.05063291139240506,0.5428571428571428,0.5757575757575758,0.0,1.0,0.027848714999451196
495,UV12583,2,1,0,0,1,33,1,0,1,1,1,3,3,0,3,1,0.0344181075112748,0.7670857462917955,0.23628691983122363,0.9714285714285714,0.23232323232323232,0.0,0.0,0.19408008695474868
496,JC11405,0,3,1,2,3,56,1,1,1,0,1,5,0,0,2,1,0.11133786052094546,0.5569758254068273,0.9071729957805907,0.9428571428571428,0.9191919191919192,0.0,0.0,0.4578764545666296
497,KA89683,3,0,0,0,3,19,4,0,1,2,1,3,0,1,0,2,0.007677560297150399,0.0,0.0379746835443038,0.5714285714285714,0.8181818181818182,0.0,0.0,0.1741709271349841
498,BG85305,3,2,0,1,2,17,1,1,1,2,1,4,1,2,0,1,0.022839948787705903,0.36639961592702613,0.14767932489451477,0.5714285714285714,0.6161616161616161,0.2,0.0,0.15923905727016066
499,UQ87917,1,3,0,0,3,13,1,1,2,1,1,4,0,1,3,1,0.13562669871656363,0.7707464418239466,0.189873417721519,0.6571428571428571,0.9090909090909091,0.0,0.125,0.16192338336527431
500,XN11823,2,2,0,1,0,32,1,0,1,2,0,1,2,3,5,2,0.022921743861186606,0.9261759734349526,0.13924050632911392,0.2571428571428571,0.48484848484848486,0.0,0.0,0.2911503237444896
501,OS46571,0,1,0,0,3,48,4,1,1,2,1,5,0,1,0,2,0.06130063070351263,0.0,0.02109704641350211,0.05714285714285714,0.7575757575757576,0.0,0.125,0.16421634722510178
502,PX17116,1,2,0,0,1,9,4,1,1,2,0,1,0,0,3,1,0.02119000587292859,0.0,0.2109704641350211,0.17142857142857143,0.24242424242424243,0.4,0.0,0.40503808706783756
503,RP19541,0,0,1,0,1,46,1,1,2,1,1,5,1,3,0,1,0.06980583950620625,0.6481331452976066,0.012658227848101266,0.6571428571428571,0.1919191919191919,0.0,0.125,0.09276175116201256
504,ZR25747,0,3,0,2,1,52,1,0,1,1,0,0,2,2,5,1,0.07834881108899784,0.4526560046408818,0.17721518987341772,0.9428571428571428,0.9090909090909091,0.0,0.375,0.17085273383169
505,NQ86532,1,1,0,0,3,11,2,1,1,1,1,5,0,0,0,2,0.00833193915894906,0.2685910322961363,0.02109704641350211,0.8857142857142857,0.7070707070707071,0.0,0.0,0.16421634722510178
506,JY27336,2,3,0,0,1,38,1,0,0,1,0,2,1,0,3,1,0.07746019537076308,0.8585631269941288,0.1729957805907173,0.4,0.797979797979798,0.4,0.375,0.047914496308292365
507,PB54378,3,3,0,0,2,18,2,0,1,1,0,1,0,1,0,1,0.21718078861701573,0.26468028925495846,0.046413502109704644,0.8,0.9393939393939394,0.0,0.125,0.11942073763063145
508,SV38190,1,2,0,1,0,1,1,0,1,1,1,4,3,1,0,1,0.05628965669825584,0.30694832018083434,0.08438818565400844,0.6571428571428571,0.5151515151515151,0.0,0.5,0.16146778401844256
509,CV24005,2,3,0,0,3,28,1,1,1,1,0,2,1,0,5,2,0.008612622189893067,0.29595623168401997,0.02109704641350211,0.4857142857142857,0.18181818181818182,0.0,0.0,0.16155599818741065
510,EX28656,3,3,0,2,1,22,1,0,1,0,1,3,1,0,2,1,0.09741601149076434,0.2596993428751463,0.810126582278481,0.42857142857142855,0.5959595959595959,0.0,0.0,0.4197172315787475
511,CF57022,1,3,0,1,0,15,2,1,1,1,1,3,0,1,3,2,0.10493576479445163,0.1727228173352937,0.3291139240506329,0.08571428571428572,0.31313131313131315,0.0,0.5,0.2305802132909838
512,GM16780,0,3,0,1,1,54,1,1,0,2,0,2,0,2,4,1,0.4195091634474415,0.9034716596153269,0.3206751054852321,0.0,0.8686868686868687,0.6,0.125,0.066359127962361
513,BX94438,0,1,0,0,3,53,4,0,1,1,0,1,0,2,3,1,0.08071031662085165,0.0,0.21940928270042195,0.9714285714285714,0.050505050505050504,0.0,0.875,0.2142567377429813
514,RM41745,1,1,0,2,3,6,4,0,1,1,1,5,0,0,0,1,0.07836159440688058,0.0,0.20675105485232068,0.5714285714285714,0.6666666666666666,0.0,0.75,0.3465726903812898
515,XR70252,2,1,0,0,3,38,4,0,1,1,1,4,1,3,5,1,0.03550310906770748,0.0,0.02531645569620253,0.05714285714285714,0.494949494949495,0.2,0.25,0.1111252543723962
516,YH92099,1,0,0,1,0,4,0,0,1,1,2,6,0,0,0,1,0.014614154806071299,0.18561526690071115,0.08016877637130802,0.4857142857142857,0.23232323232323232,0.0,0.0,0.13269351084380784
517,SG81493,1,0,0,2,0,0,1,1,0,1,0,0,1,3,0,1,0.03126379280219622,0.4639281463478061,0.21940928270042195,0.9428571428571428,0.9393939393939394,0.0,0.0,0.08699043552314017
518,ZX23819,3,3,0,0,3,22,4,0,1,2,1,5,1,2,5,0,0.07474241812403373,0.0,0.046413502109704644,0.02857142857142857,0.7777777777777778,0.0,0.125,0.29936647142035905
519,FJ54907,0,3,0,0,1,57,1,0,1,1,1,4,1,0,2,1,0.06487945177338685,0.4231103909742851,0.5021097046413502,0.6857142857142857,0.6666666666666666,0.0,0.0,0.4185147145235372
520,CU26127,2,1,0,1,0,35,1,0,2,2,0,1,0,1,3,1,0.1689607078197799,0.7174463147998119,0.2911392405063291,0.34285714285714286,0.5050505050505051,0.0,0.125,0.2072313541507709
521,YH60476,0,3,1,0,3,42,1,1,1,2,0,2,1,2,0,1,0.04767652884302909,0.5107570438383293,0.05485232067510549,0.6571428571428571,0.0,0.0,0.875,0.272331834361745
522,ZZ97035,1,1,0,1,1,8,4,1,1,2,0,0,0,1,1,2,0.2310885386906612,0.0,0.5991561181434599,0.5714285714285714,0.6666666666666666,0.0,0.125,0.7008388687506028
523,GE82737,2,2,0,1,0,29,4,0,1,2,1,5,0,0,0,2,0.04223818828402254,0.0,0.10548523206751055,0.5428571428571428,0.9393939393939394,0.6,0.5,0.2139892467745133
524,KY21873,0,0,0,0,1,41,4,1,0,1,1,3,2,0,5,1,0.03871939339194343,0.0,0.03375527426160337,0.45714285714285713,0.45454545454545453,0.0,0.625,0.025146734387738314
525,UA51318,2,0,0,0,3,32,1,0,1,2,0,0,1,3,0,1,0.039527448916267555,0.2617797381502485,0.029535864978902954,0.05714285714285714,0.10101010101010101,0.2,1.0,0.15544375996226836
526,BV55014,0,3,0,0,0,56,1,1,1,2,1,5,0,0,5,1,0.0659572948402989,0.244496454326322,0.008438818565400843,0.5142857142857142,0.15151515151515152,0.0,0.125,0.10448886776580799
527,HX21307,0,3,1,0,1,41,1,1,1,0,1,5,0,0,5,1,0.008825118593167236,0.7231573999059822,0.02109704641350211,0.17142857142857143,0.2727272727272727,0.0,0.0,0.10946615772074915
528,LQ68252,3,3,0,0,3,24,3,1,1,2,1,4,0,3,3,1,0.022602086590217337,0.27213170502395456,0.1729957805907173,0.2857142857142857,0.6565656565656566,0.0,0.0,0.16919363718004296
529,CR92802,0,1,1,0,4,45,1,0,0,1,2,7,1,3,0,0,0.010160572462128986,0.3665696482331643,0.03375527426160337,0.05714285714285714,0.7070707070707071,0.2,0.0,0.01953044439435071
530,SL35268,0,0,0,0,1,47,1,1,2,1,0,2,1,3,0,1,0.043669019084165414,0.30860863564077173,0.029535864978902954,0.2,0.15151515151515152,0.0,0.75,0.08950890552808519
531,RD62882,3,0,1,1,0,16,4,0,1,0,1,5,0,2,5,0,0.0607675580631185,0.0,0.14345991561181434,0.37142857142857144,0.20202020202020202,0.0,0.5,0.1575799606185136
532,JS42382,3,3,0,1,4,16,1,1,1,1,0,2,0,0,0,2,0.052499624382610174,0.9997899600924176,0.06329113924050633,0.5428571428571428,0.8383838383838383,0.0,0.375,0.12605712423721965
533,BT30554,2,0,0,1,0,28,4,0,1,2,1,5,0,0,0,0,0.10375278607560279,0.0,0.15611814345991562,0.02857142857142857,0.15151515151515152,0.0,0.125,0.16255725057345474
534,VP57424,0,2,0,1,0,55,1,0,2,1,1,4,1,0,0,2,0.06262023104626722,0.5588361788739861,0.11392405063291139,0.8571428571428571,0.1919191919191919,0.0,0.625,0.10343675266110143
535,VU19243,0,0,0,2,3,42,2,0,1,0,1,3,2,3,0,1,0.02822453822088013,0.18055430531801042,0.2109704641350211,0.14285714285714285,0.7171717171717171,0.0,0.0,0.24162976242643958
536,TA82973,1,3,0,0,3,8,1,0,0,0,1,5,0,2,3,1,0.07319531296072163,0.2894249907482422,0.18143459915611815,0.8,0.23232323232323232,0.4,0.625,0.04073795933305311
537,GK71720,1,3,0,1,3,4,4,0,1,2,1,5,0,2,0,1,0.05116628646056606,0.0,0.10548523206751055,0.9714285714285714,0.8080808080808081,0.0,0.5,0.1884254503987096
538,OQ61223,0,1,1,0,1,44,4,1,1,0,1,4,0,0,5,1,0.19157580137502978,0.0,0.05063291139240506,0.2571428571428571,0.9494949494949495,0.0,0.125,0.12107983428227849
539,LL62746,0,3,0,0,2,52,2,1,2,1,1,3,1,2,3,1,0.08685825578909438,0.1283143797321491,0.24050632911392406,0.9428571428571428,0.010101010101010102,0.0,1.0,0.11341737658631809
540,JQ56711,2,3,0,0,4,35,1,0,0,1,1,5,2,3,5,1,0.04943189716488304,0.9218051429771656,0.05063291139240506,0.08571428571428572,0.797979797979798,0.0,0.625,0.02297490601347949
541,AW77988,0,3,0,0,3,51,0,1,1,2,1,3,0,3,1,1,0.41696778625366665,0.1759134235504746,0.5527426160337553,0.6857142857142857,0.9292929292929293,0.0,0.125,0.4777856143863943
542,HF75891,3,4,0,0,3,24,1,0,1,1,1,4,0,1,3,1,0.029884950158090583,0.8231764035166682,0.189873417721519,0.3142857142857143,0.9292929292929293,0.0,0.0,0.24958314894187875
543,MY97912,1,0,0,1,1,1,4,1,1,0,1,5,0,2,3,1,0.14014117123522205,0.0,0.27848101265822783,0.5428571428571428,0.40404040404040403,0.0,0.125,0.2106710534712192
544,IB87349,0,1,0,2,3,41,1,1,1,1,2,7,0,0,0,2,0.032304827006552385,0.7035336713975655,0.21940928270042195,0.14285714285714285,0.5656565656565656,0.0,0.0,0.18744370034816046
545,AW73065,0,3,0,0,3,52,4,0,1,2,1,3,0,0,0,2,0.010977866538152943,0.0,0.05485232067510549,1.0,0.5959595959595959,0.0,0.0,0.18412550704486635
546,HI74419,0,4,1,0,1,50,1,1,2,1,1,4,0,0,3,1,0.07607846130341933,0.5083465858513118,0.1729957805907173,0.08571428571428572,0.46464646464646464,0.0,0.25,0.1277213118960713
547,PX70175,1,0,0,1,1,7,1,1,1,1,1,5,1,3,0,1,0.07488881860934232,0.9347676058451105,0.16033755274261605,0.2571428571428571,0.8585858585858586,0.0,0.5,0.22650620813867778
548,KF75098,1,0,0,0,0,14,1,1,1,1,1,5,3,0,0,2,0.03968851232079434,0.861643712305338,0.016877637130801686,0.5428571428571428,0.5151515151515151,0.4,0.375,0.1078070610691021
549,IS50283,1,1,0,0,0,5,1,0,1,1,0,2,2,0,0,1,0.04665713013941366,0.27053140096618356,0.046413502109704644,0.14285714285714285,0.8585858585858586,0.0,0.375,0.11942073763063145
550,MY64920,0,3,0,0,1,43,1,0,1,1,1,4,3,3,3,1,0.08988528842394407,0.7327292185515248,0.22784810126582278,0.2,0.31313131313131315,0.0,0.375,0.23270339038415874
551,KN34250,2,3,1,1,1,29,1,0,1,1,0,1,0,1,3,1,0.10206543053324714,0.3548874286114362,0.2869198312236287,0.6,0.5959595959595959,0.0,0.25,0.2139892467745133
552,GN46207,1,3,1,0,4,5,1,0,1,2,1,5,1,1,3,0,0.027910511845028907,0.2946759884378032,0.1940928270042194,0.8,0.23232323232323232,0.2,0.0,0.1774891204382782
553,KL57176,2,3,0,0,1,30,1,0,0,0,1,5,2,3,3,1,0.03202114994559763,0.6781388463808123,0.22784810126582278,0.34285714285714286,0.45454545454545453,0.2,0.0,0.008195759106246375
554,MN94234,1,1,0,1,3,7,4,1,1,1,1,5,0,1,5,1,0.014854476090613224,0.0,0.13924050632911392,0.9714285714285714,0.5959595959595959,0.8,0.0,0.15592086396686655
555,JY90595,0,0,0,0,3,54,2,1,1,1,1,5,0,0,5,1,0.044587675547844915,0.16045048559226252,0.05063291139240506,0.9428571428571428,0.5858585858585859,0.0,1.0,0.12107983428227849
556,HK26543,3,1,0,0,3,16,1,1,1,1,1,5,0,1,0,1,0.03865848610995813,0.2806133165301407,0.012658227848101266,0.9142857142857143,0.41414141414141414,0.2,0.875,0.10614796441745504
557,PN86062,0,1,0,1,3,57,2,1,1,1,0,1,0,1,0,1,0.013075637356814235,0.1649813464558266,0.10126582278481013,0.7142857142857143,0.7575757575757576,0.6,0.0,0.1409889941020431
558,VW27730,0,1,0,0,4,56,1,0,0,1,0,1,0,1,3,2,0.08311638218016765,0.4117082245626669,0.19831223628691982,0.3142857142857143,0.6666666666666666,0.0,0.25,0.08012854968433714
559,SH55671,0,0,0,2,1,52,4,0,1,1,1,5,0,1,4,2,0.11685791969265877,0.0,0.4219409282700422,0.08571428571428572,0.7171717171717171,0.2,1.0,0.2670803396272189
560,MO56878,0,1,0,0,0,49,1,1,1,2,0,2,1,0,3,2,0.1669024026974966,0.3380542303037577,0.20253164556962025,0.8,0.5252525252525253,0.6,0.125,0.22981296473571988
561,QP80741,1,4,0,0,1,0,4,0,1,1,0,0,2,0,0,1,0.0509726200027244,0.0,0.0,0.4857142857142857,0.7171717171717171,0.6,0.125,0.1011706744625139
562,SV35618,0,3,0,2,0,44,1,0,0,0,1,4,1,0,3,2,0.04957465337201845,0.8776367509826867,0.3628691983122363,0.08571428571428572,0.8787878787878788,0.2,0.0,0.016035525843948843
563,RX12347,0,2,0,1,1,58,1,1,1,1,1,4,3,1,0,1,0.020204808186486914,0.3570178333883438,0.12236286919831224,0.05714285714285714,0.0707070707070707,0.0,0.0,0.14928447736027836
564,FR55658,3,1,0,1,4,16,1,1,0,0,1,4,0,1,0,1,0.019551418156779042,0.9100229043518269,0.10970464135021098,0.9428571428571428,0.3939393939393939,0.0,0.0,0.026955530638973206
565,XS12556,0,1,0,0,1,51,4,0,1,1,0,1,3,2,4,1,0.021922507284005202,0.0,0.16877637130801687,0.5428571428571428,0.16161616161616163,0.0,0.0,0.19507089809253175
566,ZU73588,1,1,1,2,1,7,1,1,1,2,1,5,1,1,4,1,0.050250500284726024,0.6685170182334643,0.3924050632911392,0.9428571428571428,0.24242424242424243,0.0,0.0,0.25546666306568955
567,WT43034,1,1,0,2,3,3,4,0,1,1,1,5,2,2,3,1,0.13021217420265702,0.0,0.4388185654008439,0.45714285714285713,0.43434343434343436,0.0,0.25,0.2737167262338071
568,VM13430,1,3,1,0,0,2,1,0,2,1,0,2,1,1,3,1,0.08241885069231315,0.7910502995569159,0.1940928270042194,0.05714285714285714,0.7474747474747475,0.0,0.25,0.09987130245558669
569,TC78849,2,3,0,0,0,26,1,1,0,1,1,5,1,1,5,1,0.0073617429756539276,0.24829717646352806,0.012658227848101266,0.9714285714285714,0.4444444444444444,0.0,0.0,0.053865194859721355
570,VC34764,1,1,1,0,1,12,3,1,1,1,1,4,0,0,0,1,0.06289248062332027,0.26811094107880495,0.008438818565400843,0.9142857142857143,0.1919191919191919,0.0,0.125,0.10448886776580799
571,WO90953,1,3,0,0,1,10,1,0,1,1,1,5,0,1,5,2,0.042859279863142224,0.5684580070213341,0.02531645569620253,0.7142857142857143,0.16161616161616163,0.0,0.25,0.11283599904845415
572,IU47468,3,3,0,1,0,13,4,0,1,2,2,7,2,3,5,2,0.05240927783595846,0.0,0.11392405063291139,0.34285714285714286,0.5454545454545454,0.0,0.625,0.22589903061094535
573,KO46064,0,1,0,0,0,41,1,1,0,1,1,5,0,0,0,1,0.01022009220089481,0.4614376731579,0.03375527426160337,0.34285714285714286,0.6868686868686869,0.0,0.0,0.03589061362996546
574,RB34917,0,0,0,0,0,45,4,0,1,2,1,4,1,1,0,2,0.04008614214234367,0.0,0.05063291139240506,0.6,0.8787878787878788,0.0,0.375,0.2797766946189392
575,BI38192,1,3,0,0,3,8,1,0,1,1,1,5,1,0,5,1,0.07416495075685484,0.2286634460547504,0.02531645569620253,0.2571428571428571,0.40404040404040403,0.0,0.125,0.1111252543723962
576,PU18983,0,3,0,0,3,48,1,0,1,0,1,3,0,2,4,2,0.08240655775006549,0.21454076274492154,0.20675105485232068,0.22857142857142856,0.8080808080808081,0.4,0.25,0.18246641039321934
577,SW79912,1,3,0,0,0,11,1,1,1,1,1,5,1,0,5,2,0.009020776285565545,0.9587221572098699,0.016877637130801686,0.45714285714285713,0.7878787878787878,0.0,0.0,0.1078070610691021
578,ES39217,2,3,0,1,0,34,1,0,1,1,1,3,3,3,0,2,0.0722975123091197,0.4490553205108971,0.16033755274261605,0.6285714285714286,0.46464646464646464,0.2,0.75,0.200690657326147
579,OY51402,1,4,0,0,3,2,1,0,0,1,1,4,0,0,3,1,0.07807885604745457,0.5405026955121474,0.17721518987341772,0.4,0.8888888888888888,0.0,0.375,0.020700037022154186
580,UA19178,3,3,0,0,4,22,1,0,2,1,1,4,1,2,0,2,0.03785971760997676,0.5327512227323191,0.004219409282700422,0.34285714285714286,0.2727272727272727,0.0,0.25,0.08223107482629557
581,PR53785,0,0,0,0,3,38,4,0,1,1,1,5,0,1,1,2,0.06827225144350156,0.0,0.5780590717299579,0.5142857142857142,0.5555555555555556,0.2,0.0,0.5452812667607755
582,RJ85627,0,4,0,0,0,49,1,0,2,1,1,5,2,1,0,1,0.12777956988976572,0.43825326812094295,0.004219409282700422,0.7142857142857143,0.12121212121212122,0.2,0.125,0.08480355534015442
583,CN90378,0,1,0,1,3,43,1,0,0,1,1,5,0,0,0,0,0.060968448909695876,0.5479041017793381,0.11392405063291139,0.6285714285714286,0.7272727272727273,0.6,0.5,0.04671817183133436
584,KI56154,1,2,1,0,3,13,4,1,1,1,1,3,1,3,4,1,0.08782029265235598,0.0,0.24472573839662448,0.2571428571428571,0.08080808080808081,0.0,0.25,0.1973982802580428
585,UI55951,1,1,1,0,0,1,1,1,1,0,1,3,0,0,0,1,0.044825518243292194,0.6781088406797291,0.03375527426160337,0.02857142857142857,0.7878787878787878,0.0,1.0,0.1144434476756903
586,FF28650,0,3,0,0,0,45,3,1,1,0,1,5,1,3,3,1,0.07877785621831866,0.21446074754203298,0.24050632911392406,0.9142857142857143,0.8484848484848485,0.0,0.25,0.19573918360639572
587,FS55302,2,1,0,0,0,32,1,1,1,1,1,5,2,2,0,1,0.006041865956899272,0.27620247847090945,0.004219409282700422,0.5428571428571428,0.18181818181818182,0.2,0.0,0.10282977111416096
588,TN79487,2,1,1,0,0,27,3,1,1,0,1,5,0,0,0,1,0.03144035701370614,0.1762534881627509,0.016877637130801686,0.02857142857142857,0.36363636363636365,0.2,0.25,0.1078070610691021
589,HG32616,0,2,0,1,3,41,1,1,2,0,1,5,0,0,4,1,0.04172717225582737,0.5020953981256439,0.31223628691983124,0.6571428571428571,0.98989898989899,0.0,0.0,0.2201636641400628
590,UK41984,2,0,0,0,2,37,4,0,1,0,1,4,0,0,3,1,0.02384454217527146,0.0,0.21518987341772153,0.08571428571428572,0.5151515151515151,0.4,0.0,0.18578460369651345
591,LZ52266,2,1,1,1,3,40,4,0,1,1,1,3,0,0,0,0,0.022516959958953427,0.0,0.14767932489451477,0.8857142857142857,0.3434343434343434,0.0,0.0,0.15923905727016066
592,PM27367,0,1,0,0,4,43,1,0,0,2,2,8,1,1,5,1,0.010818180569679401,0.7358398095638171,0.0379746835443038,0.0,0.46464646464646464,0.2,0.0,0.026212720923033197
593,ZK21724,3,3,0,0,3,22,4,0,1,2,1,3,2,2,3,0,0.02601747088907071,0.0,0.2109704641350211,0.11428571428571428,0.8585858585858586,0.0,0.0,0.2762053712112777
594,QV59143,2,4,0,2,3,35,4,0,1,1,2,7,0,3,0,0,0.077847402468806,0.0,0.189873417721519,0.3142857142857143,0.15151515151515152,0.0,0.625,0.20840988239662406
595,QE22757,3,2,1,0,2,18,1,1,0,0,1,5,0,0,0,0,0.007286362354432376,0.366379612126304,0.004219409282700422,0.8571428571428571,0.7777777777777778,0.0,0.0,0.023307507193105995
596,ON77649,3,3,0,0,1,18,1,0,2,1,1,5,1,0,0,1,0.012414354023266936,0.3590182134605575,0.05063291139240506,0.3142857142857143,0.5151515151515151,0.0,0.0,0.10812548872429163
597,RN82884,0,0,1,0,1,42,1,0,0,1,1,5,0,0,3,1,0.02928917135661587,0.4087176563547074,0.20253164556962025,0.45714285714285713,0.7070707070707071,0.2,0.0,0.05766699893729433
598,CQ75652,0,3,0,2,1,55,4,1,1,0,1,4,0,0,0,1,0.07913329135948369,0.0,0.24050632911392406,0.42857142857142855,0.7777777777777778,0.0,0.375,0.19573918360639572
599,FF58467,0,0,0,0,4,50,1,0,0,0,1,5,2,2,0,1,0.039210078026302164,0.9303567677858793,0.008438818565400843,0.14285714285714285,0.9090909090909091,0.0,0.25,0.0467599755366337
600,BS83666,2,3,0,0,0,28,1,1,0,0,0,2,0,0,0,0,0.06715408331318323,0.7002730518798572,0.004219409282700422,0.17142857142857143,0.04040404040404041,0.0,0.125,0.006098544456153754
601,WO29605,0,3,0,0,1,41,1,0,0,1,1,3,0,2,5,2,0.006617767806310655,0.488842880147228,0.0,0.5714285714285714,0.09090909090909091,0.0,0.0,0.0006012013233351694
602,TL77607,0,1,0,0,0,50,1,1,2,1,1,5,2,1,0,1,0.08540961980947177,0.6798191656414719,0.05485232067510549,0.3142857142857143,0.1414141414141414,0.0,0.125,0.06832609419288067
603,EZ50606,2,3,0,0,3,29,4,0,1,1,0,2,3,3,3,1,0.2699027136243251,0.0,0.19831223628691982,0.22857142857142856,0.5555555555555556,0.0,0.125,0.21153594815991578
604,OS39723,1,3,0,0,2,12,1,0,1,1,1,5,2,2,5,2,0.045469830428927605,0.6867804882927756,0.03375527426160337,0.9428571428571428,0.6767676767676768,0.0,0.75,0.1144434476756903
605,FN69743,1,1,1,0,1,0,3,1,1,1,0,0,1,0,5,1,0.03363167294712662,0.2680709334773607,0.02109704641350211,0.2,0.43434343434343436,0.2,0.5,0.10946615772074915
606,XW96958,2,2,0,2,3,36,4,1,1,2,0,2,0,0,0,0,0.06969815108864501,0.0,0.20675105485232068,0.17142857142857143,0.37373737373737376,0.0,0.625,0.41233292212772593
607,TU92578,3,1,0,1,1,18,1,1,1,1,1,3,0,0,3,1,0.15717844334795256,0.4535361718726558,0.270042194092827,0.0,0.7373737373737373,0.0,0.125,0.2073528601679251
608,IJ50779,2,4,1,0,3,36,2,1,1,2,1,5,0,2,3,1,0.1277295112936936,0.17104249807463417,0.21940928270042195,0.02857142857142857,0.8888888888888888,0.0,0.125,0.18744370034816046
609,YE68736,0,1,0,2,0,54,1,0,1,1,1,5,0,2,3,1,0.07155864346928273,0.3205709084726098,0.5569620253164557,0.11428571428571428,0.40404040404040403,0.2,0.0,0.32017143247992447
610,OB96537,2,3,0,0,4,38,1,1,1,0,2,7,0,3,0,1,0.04972115431494524,0.8115441933967453,0.05485232067510549,0.6285714285714286,0.696969696969697,0.0,0.25,0.1356786404942838
611,EU68825,2,3,0,0,4,27,1,0,0,1,1,5,3,0,4,2,0.07494454410807973,0.6384613076484532,0.16455696202531644,0.6571428571428571,0.1919191919191919,0.2,0.25,0.07435776322816762
